Rp_low, Rp_high, Rp_mid, Per_low, Per_hi, Per_mid, Occ
(REarth), (REarth), (REarth), (Days), (Days)(Days), per_M_dwarf
   2.143,    2.214,    2.179,    1.157,    1.304,    1.228,  1.360E-06
   2.214,    2.286,    2.250,    1.157,    1.304,    1.228,  7.936E-07
   2.286,    2.357,    2.321,    1.157,    1.304,    1.228,  5.688E-07
   2.357,    2.429,    2.393,    1.157,    1.304,    1.228,  3.905E-07
   2.429,    2.500,    2.464,    1.157,    1.304,    1.228,  3.640E-07
   2.500,    2.571,    2.536,    1.157,    1.304,    1.228,  4.154E-07
   2.571,    2.643,    2.607,    1.157,    1.304,    1.228,  2.689E-07
   2.643,    2.714,    2.679,    1.157,    1.304,    1.228,  3.002E-07
   2.714,    2.786,    2.750,    1.157,    1.304,    1.228,  2.291E-07
   2.786,    2.857,    2.821,    1.157,    1.304,    1.228,  3.194E-07
   2.857,    2.929,    2.893,    1.157,    1.304,    1.228,  1.584E-07
   2.929,    3.000,    2.964,    1.157,    1.304,    1.228,  2.047E-07
   3.000,    3.071,    3.036,    1.157,    1.304,    1.228,  3.212E-07
   3.071,    3.143,    3.107,    1.157,    1.304,    1.228,  2.919E-07
   3.143,    3.214,    3.179,    1.157,    1.304,    1.228,  5.335E-07
   3.214,    3.286,    3.250,    1.157,    1.304,    1.228,  3.309E-07
   3.286,    3.357,    3.321,    1.157,    1.304,    1.228,  5.765E-07
   3.357,    3.429,    3.393,    1.157,    1.304,    1.228,  3.111E-07
   3.429,    3.500,    3.464,    1.157,    1.304,    1.228,  7.542E-07
   3.500,    3.571,    3.536,    1.157,    1.304,    1.228,  5.625E-07
   3.571,    3.643,    3.607,    1.157,    1.304,    1.228,  8.164E-07
   3.643,    3.714,    3.679,    1.157,    1.304,    1.228,  1.066E-06
   3.714,    3.786,    3.750,    1.157,    1.304,    1.228,  8.130E-07
   3.786,    3.857,    3.821,    1.157,    1.304,    1.228,  4.895E-07
   3.857,    3.929,    3.893,    1.157,    1.304,    1.228,  6.250E-07
   3.929,    4.000,    3.964,    1.157,    1.304,    1.228,  4.297E-07
   0.500,    0.571,    0.536,    1.304,    1.470,    1.385,  3.787E-04
   0.571,    0.643,    0.607,    1.304,    1.470,    1.385,  4.109E-04
   0.643,    0.714,    0.679,    1.304,    1.470,    1.385,  4.426E-04
   0.714,    0.786,    0.750,    1.304,    1.470,    1.385,  5.610E-04
   0.786,    0.857,    0.821,    1.304,    1.470,    1.385,  7.500E-04
   0.857,    0.929,    0.893,    1.304,    1.470,    1.385,  8.412E-04
   0.929,    1.000,    0.964,    1.304,    1.470,    1.385,  8.136E-04
   1.000,    1.071,    1.036,    1.304,    1.470,    1.385,  6.844E-04
   1.071,    1.143,    1.107,    1.304,    1.470,    1.385,  6.002E-04
   1.143,    1.214,    1.179,    1.304,    1.470,    1.385,  5.348E-04
   1.214,    1.286,    1.250,    1.304,    1.470,    1.385,  4.839E-04
   1.286,    1.357,    1.321,    1.304,    1.470,    1.385,  4.478E-04
   1.357,    1.429,    1.393,    1.304,    1.470,    1.385,  3.949E-04
   1.429,    1.500,    1.464,    1.304,    1.470,    1.385,  3.176E-04
   1.500,    1.571,    1.536,    1.304,    1.470,    1.385,  2.423E-04
   1.571,    1.643,    1.607,    1.304,    1.470,    1.385,  1.707E-04
   1.643,    1.714,    1.679,    1.304,    1.470,    1.385,  1.091E-04
   1.714,    1.786,    1.750,    1.304,    1.470,    1.385,  6.535E-05
   1.786,    1.857,    1.821,    1.304,    1.470,    1.385,  3.753E-05
   1.857,    1.929,    1.893,    1.304,    1.470,    1.385,  2.179E-05
   1.929,    2.000,    1.964,    1.304,    1.470,    1.385,  1.237E-05
   2.000,    2.071,    2.036,    1.304,    1.470,    1.385,  6.836E-06
   2.071,    2.143,    2.107,    1.304,    1.470,    1.385,  4.141E-06
   2.143,    2.214,    2.179,    1.304,    1.470,    1.385,  2.608E-06
   2.214,    2.286,    2.250,    1.304,    1.470,    1.385,  1.931E-06
   2.286,    2.357,    2.321,    1.304,    1.470,    1.385,  1.546E-06
   2.357,    2.429,    2.393,    1.304,    1.470,    1.385,  1.401E-06
   2.429,    2.500,    2.464,    1.304,    1.470,    1.385,  1.323E-06
   2.500,    2.571,    2.536,    1.304,    1.470,    1.385,  1.340E-06
   2.571,    2.643,    2.607,    1.304,    1.470,    1.385,  1.237E-06
   2.643,    2.714,    2.679,    1.304,    1.470,    1.385,  1.251E-06
   2.714,    2.786,    2.750,    1.304,    1.470,    1.385,  1.267E-06
   2.786,    2.857,    2.821,    1.304,    1.470,    1.385,  9.585E-07
   2.857,    2.929,    2.893,    1.304,    1.470,    1.385,  1.055E-06
   2.929,    3.000,    2.964,    1.304,    1.470,    1.385,  8.591E-07
   3.000,    3.071,    3.036,    1.304,    1.470,    1.385,  1.396E-06
   3.071,    3.143,    3.107,    1.304,    1.470,    1.385,  1.149E-06
   3.143,    3.214,    3.179,    1.304,    1.470,    1.385,  1.406E-06
   3.214,    3.286,    3.250,    1.304,    1.470,    1.385,  1.350E-06
   3.286,    3.357,    3.321,    1.304,    1.470,    1.385,  1.848E-06
   3.357,    3.429,    3.393,    1.304,    1.470,    1.385,  2.509E-06
   3.429,    3.500,    3.464,    1.304,    1.470,    1.385,  1.830E-06
   3.500,    3.571,    3.536,    1.304,    1.470,    1.385,  2.513E-06
   3.571,    3.643,    3.607,    1.304,    1.470,    1.385,  2.434E-06
   3.643,    3.714,    3.679,    1.304,    1.470,    1.385,  2.630E-06
   3.714,    3.786,    3.750,    1.304,    1.470,    1.385,  2.079E-06
   3.786,    3.857,    3.821,    1.304,    1.470,    1.385,  2.424E-06
   3.857,    3.929,    3.893,    1.304,    1.470,    1.385,  1.864E-06
   3.929,    4.000,    3.964,    1.304,    1.470,    1.385,  2.293E-06
   0.500,    0.571,    0.536,    1.470,    1.657,    1.561,  6.580E-04
   0.571,    0.643,    0.607,    1.470,    1.657,    1.561,  6.802E-04
   0.643,    0.714,    0.679,    1.470,    1.657,    1.561,  6.838E-04
   0.714,    0.786,    0.750,    1.470,    1.657,    1.561,  7.894E-04
   0.786,    0.857,    0.821,    1.470,    1.657,    1.561,  9.806E-04
   0.857,    0.929,    0.893,    1.470,    1.657,    1.561,  1.110E-03
   0.929,    1.000,    0.964,    1.470,    1.657,    1.561,  1.023E-03
   1.000,    1.071,    1.036,    1.470,    1.657,    1.561,  8.720E-04
   1.071,    1.143,    1.107,    1.470,    1.657,    1.561,  7.366E-04
   1.143,    1.214,    1.179,    1.470,    1.657,    1.561,  6.473E-04
   1.214,    1.286,    1.250,    1.470,    1.657,    1.561,  5.779E-04
   1.286,    1.357,    1.321,    1.470,    1.657,    1.561,  5.330E-04
   1.357,    1.429,    1.393,    1.470,    1.657,    1.561,  4.638E-04
   1.429,    1.500,    1.464,    1.470,    1.657,    1.561,  3.722E-04
   1.500,    1.571,    1.536,    1.470,    1.657,    1.561,  2.872E-04
   1.571,    1.643,    1.607,    1.470,    1.657,    1.561,  2.030E-04
   1.643,    1.714,    1.679,    1.470,    1.657,    1.561,  1.339E-04
   1.714,    1.786,    1.750,    1.470,    1.657,    1.561,  8.227E-05
   1.786,    1.857,    1.821,    1.470,    1.657,    1.561,  5.221E-05
   1.857,    1.929,    1.893,    1.470,    1.657,    1.561,  3.135E-05
   1.929,    2.000,    1.964,    1.470,    1.657,    1.561,  1.920E-05
   2.000,    2.071,    2.036,    1.470,    1.657,    1.561,  1.330E-05
   2.071,    2.143,    2.107,    1.470,    1.657,    1.561,  9.242E-06
   2.143,    2.214,    2.179,    1.470,    1.657,    1.561,  6.812E-06
   2.214,    2.286,    2.250,    1.470,    1.657,    1.561,  5.869E-06
   2.286,    2.357,    2.321,    1.470,    1.657,    1.561,  5.427E-06
   2.357,    2.429,    2.393,    1.470,    1.657,    1.561,  5.127E-06
   2.429,    2.500,    2.464,    1.470,    1.657,    1.561,  5.046E-06
   2.500,    2.571,    2.536,    1.470,    1.657,    1.561,  5.198E-06
   2.571,    2.643,    2.607,    1.470,    1.657,    1.561,  4.563E-06
   2.643,    2.714,    2.679,    1.470,    1.657,    1.561,  4.614E-06
   2.714,    2.786,    2.750,    1.470,    1.657,    1.561,  4.373E-06
   2.786,    2.857,    2.821,    1.470,    1.657,    1.561,  4.027E-06
   2.857,    2.929,    2.893,    1.470,    1.657,    1.561,  4.069E-06
   2.929,    3.000,    2.964,    1.470,    1.657,    1.561,  4.356E-06
   3.000,    3.071,    3.036,    1.470,    1.657,    1.561,  4.091E-06
   3.071,    3.143,    3.107,    1.470,    1.657,    1.561,  5.163E-06
   3.143,    3.214,    3.179,    1.470,    1.657,    1.561,  5.151E-06
   3.214,    3.286,    3.250,    1.470,    1.657,    1.561,  6.542E-06
   3.286,    3.357,    3.321,    1.470,    1.657,    1.561,  6.640E-06
   3.357,    3.429,    3.393,    1.470,    1.657,    1.561,  6.856E-06
   3.429,    3.500,    3.464,    1.470,    1.657,    1.561,  8.211E-06
   3.500,    3.571,    3.536,    1.470,    1.657,    1.561,  9.917E-06
   3.571,    3.643,    3.607,    1.470,    1.657,    1.561,  1.016E-05
   3.643,    3.714,    3.679,    1.470,    1.657,    1.561,  7.262E-06
   3.714,    3.786,    3.750,    1.470,    1.657,    1.561,  7.996E-06
   3.786,    3.857,    3.821,    1.470,    1.657,    1.561,  8.122E-06
   3.857,    3.929,    3.893,    1.470,    1.657,    1.561,  7.312E-06
   3.929,    4.000,    3.964,    1.470,    1.657,    1.561,  5.118E-06
   0.500,    0.571,    0.536,    1.657,    1.868,    1.760,  1.322E-03
   0.571,    0.643,    0.607,    1.657,    1.868,    1.760,  1.050E-03
   0.643,    0.714,    0.679,    1.657,    1.868,    1.760,  9.610E-04
   0.714,    0.786,    0.750,    1.657,    1.868,    1.760,  9.885E-04
   0.786,    0.857,    0.821,    1.657,    1.868,    1.760,  1.115E-03
   0.857,    0.929,    0.893,    1.657,    1.868,    1.760,  1.232E-03
   0.929,    1.000,    0.964,    1.657,    1.868,    1.760,  1.132E-03
   1.000,    1.071,    1.036,    1.657,    1.868,    1.760,  9.695E-04
   1.071,    1.143,    1.107,    1.657,    1.868,    1.760,  8.362E-04
   1.143,    1.214,    1.179,    1.657,    1.868,    1.760,  7.369E-04
   1.214,    1.286,    1.250,    1.657,    1.868,    1.760,  6.775E-04
   1.286,    1.357,    1.321,    1.657,    1.868,    1.760,  6.332E-04
   1.357,    1.429,    1.393,    1.657,    1.868,    1.760,  5.426E-04
   1.429,    1.500,    1.464,    1.657,    1.868,    1.760,  4.545E-04
   1.500,    1.571,    1.536,    1.657,    1.868,    1.760,  3.519E-04
   1.571,    1.643,    1.607,    1.657,    1.868,    1.760,  2.535E-04
   1.643,    1.714,    1.679,    1.657,    1.868,    1.760,  1.744E-04
   1.714,    1.786,    1.750,    1.657,    1.868,    1.760,  1.168E-04
   1.786,    1.857,    1.821,    1.657,    1.868,    1.760,  7.617E-05
   1.857,    1.929,    1.893,    1.657,    1.868,    1.760,  5.233E-05
   1.929,    2.000,    1.964,    1.657,    1.868,    1.760,  3.692E-05
   2.000,    2.071,    2.036,    1.657,    1.868,    1.760,  2.838E-05
   2.071,    2.143,    2.107,    1.657,    1.868,    1.760,  2.279E-05
   2.143,    2.214,    2.179,    1.657,    1.868,    1.760,  1.917E-05
   2.214,    2.286,    2.250,    1.657,    1.868,    1.760,  1.733E-05
   2.286,    2.357,    2.321,    1.657,    1.868,    1.760,  1.631E-05
   2.357,    2.429,    2.393,    1.657,    1.868,    1.760,  1.595E-05
   2.429,    2.500,    2.464,    1.657,    1.868,    1.760,  1.522E-05
   2.500,    2.571,    2.536,    1.657,    1.868,    1.760,  1.522E-05
   2.571,    2.643,    2.607,    1.657,    1.868,    1.760,  1.431E-05
   2.643,    2.714,    2.679,    1.657,    1.868,    1.760,  1.360E-05
   2.714,    2.786,    2.750,    1.657,    1.868,    1.760,  1.315E-05
   2.786,    2.857,    2.821,    1.657,    1.868,    1.760,  1.257E-05
   2.857,    2.929,    2.893,    1.657,    1.868,    1.760,  1.284E-05
   2.929,    3.000,    2.964,    1.657,    1.868,    1.760,  1.319E-05
   3.000,    3.071,    3.036,    1.657,    1.868,    1.760,  1.261E-05
   3.071,    3.143,    3.107,    1.657,    1.868,    1.760,  1.319E-05
   3.143,    3.214,    3.179,    1.657,    1.868,    1.760,  1.395E-05
   3.214,    3.286,    3.250,    1.657,    1.868,    1.760,  1.392E-05
   3.286,    3.357,    3.321,    1.657,    1.868,    1.760,  1.715E-05
   3.357,    3.429,    3.393,    1.657,    1.868,    1.760,  1.777E-05
   3.429,    3.500,    3.464,    1.657,    1.868,    1.760,  1.822E-05
   3.500,    3.571,    3.536,    1.657,    1.868,    1.760,  2.265E-05
   3.571,    3.643,    3.607,    1.657,    1.868,    1.760,  2.129E-05
   3.643,    3.714,    3.679,    1.657,    1.868,    1.760,  2.016E-05
   3.714,    3.786,    3.750,    1.657,    1.868,    1.760,  2.067E-05
   3.786,    3.857,    3.821,    1.657,    1.868,    1.760,  2.119E-05
   3.857,    3.929,    3.893,    1.657,    1.868,    1.760,  1.957E-05
   3.929,    4.000,    3.964,    1.657,    1.868,    1.760,  1.611E-05
   0.500,    0.571,    0.536,    1.868,    2.106,    1.984,  1.697E-03
   0.571,    0.643,    0.607,    1.868,    2.106,    1.984,  1.297E-03
   0.643,    0.714,    0.679,    1.868,    2.106,    1.984,  1.132E-03
   0.714,    0.786,    0.750,    1.868,    2.106,    1.984,  1.064E-03
   0.786,    0.857,    0.821,    1.868,    2.106,    1.984,  1.092E-03
   0.857,    0.929,    0.893,    1.868,    2.106,    1.984,  1.153E-03
   0.929,    1.000,    0.964,    1.868,    2.106,    1.984,  1.098E-03
   1.000,    1.071,    1.036,    1.868,    2.106,    1.984,  9.951E-04
   1.071,    1.143,    1.107,    1.868,    2.106,    1.984,  9.211E-04
   1.143,    1.214,    1.179,    1.868,    2.106,    1.984,  8.340E-04
   1.214,    1.286,    1.250,    1.868,    2.106,    1.984,  7.861E-04
   1.286,    1.357,    1.321,    1.868,    2.106,    1.984,  7.414E-04
   1.357,    1.429,    1.393,    1.868,    2.106,    1.984,  6.530E-04
   1.429,    1.500,    1.464,    1.868,    2.106,    1.984,  5.485E-04
   1.500,    1.571,    1.536,    1.868,    2.106,    1.984,  4.472E-04
   1.571,    1.643,    1.607,    1.868,    2.106,    1.984,  3.386E-04
   1.643,    1.714,    1.679,    1.868,    2.106,    1.984,  2.498E-04
   1.714,    1.786,    1.750,    1.868,    2.106,    1.984,  1.819E-04
   1.786,    1.857,    1.821,    1.868,    2.106,    1.984,  1.302E-04
   1.857,    1.929,    1.893,    1.868,    2.106,    1.984,  9.769E-05
   1.929,    2.000,    1.964,    1.868,    2.106,    1.984,  7.803E-05
   2.000,    2.071,    2.036,    1.868,    2.106,    1.984,  6.384E-05
   2.071,    2.143,    2.107,    1.868,    2.106,    1.984,  5.421E-05
   2.143,    2.214,    2.179,    1.868,    2.106,    1.984,  4.892E-05
   2.214,    2.286,    2.250,    1.868,    2.106,    1.984,  4.473E-05
   2.286,    2.357,    2.321,    1.868,    2.106,    1.984,  4.197E-05
   2.357,    2.429,    2.393,    1.868,    2.106,    1.984,  4.024E-05
   2.429,    2.500,    2.464,    1.868,    2.106,    1.984,  3.914E-05
   2.500,    2.571,    2.536,    1.868,    2.106,    1.984,  3.757E-05
   2.571,    2.643,    2.607,    1.868,    2.106,    1.984,  3.537E-05
   2.643,    2.714,    2.679,    1.868,    2.106,    1.984,  3.270E-05
   2.714,    2.786,    2.750,    1.868,    2.106,    1.984,  3.032E-05
   2.786,    2.857,    2.821,    1.868,    2.106,    1.984,  2.997E-05
   2.857,    2.929,    2.893,    1.868,    2.106,    1.984,  2.861E-05
   2.929,    3.000,    2.964,    1.868,    2.106,    1.984,  2.774E-05
   3.000,    3.071,    3.036,    1.868,    2.106,    1.984,  2.812E-05
   3.071,    3.143,    3.107,    1.868,    2.106,    1.984,  2.682E-05
   3.143,    3.214,    3.179,    1.868,    2.106,    1.984,  2.945E-05
   3.214,    3.286,    3.250,    1.868,    2.106,    1.984,  3.212E-05
   3.286,    3.357,    3.321,    1.868,    2.106,    1.984,  3.688E-05
   3.357,    3.429,    3.393,    1.868,    2.106,    1.984,  3.486E-05
   3.429,    3.500,    3.464,    1.868,    2.106,    1.984,  4.047E-05
   3.500,    3.571,    3.536,    1.868,    2.106,    1.984,  4.133E-05
   3.571,    3.643,    3.607,    1.868,    2.106,    1.984,  4.173E-05
   3.643,    3.714,    3.679,    1.868,    2.106,    1.984,  4.461E-05
   3.714,    3.786,    3.750,    1.868,    2.106,    1.984,  3.942E-05
   3.786,    3.857,    3.821,    1.868,    2.106,    1.984,  4.334E-05
   3.857,    3.929,    3.893,    1.868,    2.106,    1.984,  3.545E-05
   3.929,    4.000,    3.964,    1.868,    2.106,    1.984,  3.307E-05
   0.500,    0.571,    0.536,    2.106,    2.374,    2.236,  2.192E-03
   0.571,    0.643,    0.607,    2.106,    2.374,    2.236,  1.412E-03
   0.643,    0.714,    0.679,    2.106,    2.374,    2.236,  1.221E-03
   0.714,    0.786,    0.750,    2.106,    2.374,    2.236,  1.006E-03
   0.786,    0.857,    0.821,    2.106,    2.374,    2.236,  9.706E-04
   0.857,    0.929,    0.893,    2.106,    2.374,    2.236,  1.036E-03
   0.929,    1.000,    0.964,    2.106,    2.374,    2.236,  1.097E-03
   1.000,    1.071,    1.036,    2.106,    2.374,    2.236,  1.144E-03
   1.071,    1.143,    1.107,    2.106,    2.374,    2.236,  1.121E-03
   1.143,    1.214,    1.179,    2.106,    2.374,    2.236,  1.083E-03
   1.214,    1.286,    1.250,    2.106,    2.374,    2.236,  9.974E-04
   1.286,    1.357,    1.321,    2.106,    2.374,    2.236,  9.302E-04
   1.357,    1.429,    1.393,    2.106,    2.374,    2.236,  8.280E-04
   1.429,    1.500,    1.464,    2.106,    2.374,    2.236,  7.049E-04
   1.500,    1.571,    1.536,    2.106,    2.374,    2.236,  5.948E-04
   1.571,    1.643,    1.607,    2.106,    2.374,    2.236,  4.694E-04
   1.643,    1.714,    1.679,    2.106,    2.374,    2.236,  3.732E-04
   1.714,    1.786,    1.750,    2.106,    2.374,    2.236,  2.908E-04
   1.786,    1.857,    1.821,    2.106,    2.374,    2.236,  2.311E-04
   1.857,    1.929,    1.893,    2.106,    2.374,    2.236,  1.892E-04
   1.929,    2.000,    1.964,    2.106,    2.374,    2.236,  1.567E-04
   2.000,    2.071,    2.036,    2.106,    2.374,    2.236,  1.382E-04
   2.071,    2.143,    2.107,    2.106,    2.374,    2.236,  1.195E-04
   2.143,    2.214,    2.179,    2.106,    2.374,    2.236,  1.060E-04
   2.214,    2.286,    2.250,    2.106,    2.374,    2.236,  9.605E-05
   2.286,    2.357,    2.321,    2.106,    2.374,    2.236,  8.860E-05
   2.357,    2.429,    2.393,    2.106,    2.374,    2.236,  8.343E-05
   2.429,    2.500,    2.464,    2.106,    2.374,    2.236,  7.823E-05
   2.500,    2.571,    2.536,    2.106,    2.374,    2.236,  7.388E-05
   2.571,    2.643,    2.607,    2.106,    2.374,    2.236,  6.890E-05
   2.643,    2.714,    2.679,    2.106,    2.374,    2.236,  6.329E-05
   2.714,    2.786,    2.750,    2.106,    2.374,    2.236,  6.079E-05
   2.786,    2.857,    2.821,    2.106,    2.374,    2.236,  5.582E-05
   2.857,    2.929,    2.893,    2.106,    2.374,    2.236,  5.050E-05
   2.929,    3.000,    2.964,    2.106,    2.374,    2.236,  4.740E-05
   3.000,    3.071,    3.036,    2.106,    2.374,    2.236,  4.614E-05
   3.071,    3.143,    3.107,    2.106,    2.374,    2.236,  4.403E-05
   3.143,    3.214,    3.179,    2.106,    2.374,    2.236,  4.849E-05
   3.214,    3.286,    3.250,    2.106,    2.374,    2.236,  5.001E-05
   3.286,    3.357,    3.321,    2.106,    2.374,    2.236,  5.171E-05
   3.357,    3.429,    3.393,    2.106,    2.374,    2.236,  5.966E-05
   3.429,    3.500,    3.464,    2.106,    2.374,    2.236,  6.403E-05
   3.500,    3.571,    3.536,    2.106,    2.374,    2.236,  6.560E-05
   3.571,    3.643,    3.607,    2.106,    2.374,    2.236,  6.411E-05
   3.643,    3.714,    3.679,    2.106,    2.374,    2.236,  6.680E-05
   3.714,    3.786,    3.750,    2.106,    2.374,    2.236,  6.177E-05
   3.786,    3.857,    3.821,    2.106,    2.374,    2.236,  5.648E-05
   3.857,    3.929,    3.893,    2.106,    2.374,    2.236,  5.317E-05
   3.929,    4.000,    3.964,    2.106,    2.374,    2.236,  5.011E-05
   0.500,    0.571,    0.536,    2.374,    2.676,    2.521,  2.354E-03
   0.571,    0.643,    0.607,    2.374,    2.676,    2.521,  1.528E-03
   0.643,    0.714,    0.679,    2.374,    2.676,    2.521,  1.195E-03
   0.714,    0.786,    0.750,    2.374,    2.676,    2.521,  1.042E-03
   0.786,    0.857,    0.821,    2.374,    2.676,    2.521,  9.361E-04
   0.857,    0.929,    0.893,    2.374,    2.676,    2.521,  1.019E-03
   0.929,    1.000,    0.964,    2.374,    2.676,    2.521,  1.206E-03
   1.000,    1.071,    1.036,    2.374,    2.676,    2.521,  1.400E-03
   1.071,    1.143,    1.107,    2.374,    2.676,    2.521,  1.451E-03
   1.143,    1.214,    1.179,    2.374,    2.676,    2.521,  1.386E-03
   1.214,    1.286,    1.250,    2.374,    2.676,    2.521,  1.250E-03
   1.286,    1.357,    1.321,    2.374,    2.676,    2.521,  1.123E-03
   1.357,    1.429,    1.393,    2.374,    2.676,    2.521,  9.693E-04
   1.429,    1.500,    1.464,    2.374,    2.676,    2.521,  8.416E-04
   1.500,    1.571,    1.536,    2.374,    2.676,    2.521,  7.099E-04
   1.571,    1.643,    1.607,    2.374,    2.676,    2.521,  6.005E-04
   1.643,    1.714,    1.679,    2.374,    2.676,    2.521,  4.930E-04
   1.714,    1.786,    1.750,    2.374,    2.676,    2.521,  4.185E-04
   1.786,    1.857,    1.821,    2.374,    2.676,    2.521,  3.548E-04
   1.857,    1.929,    1.893,    2.374,    2.676,    2.521,  3.071E-04
   1.929,    2.000,    1.964,    2.374,    2.676,    2.521,  2.666E-04
   2.000,    2.071,    2.036,    2.374,    2.676,    2.521,  2.432E-04
   2.071,    2.143,    2.107,    2.374,    2.676,    2.521,  2.117E-04
   2.143,    2.214,    2.179,    2.374,    2.676,    2.521,  1.866E-04
   2.214,    2.286,    2.250,    2.374,    2.676,    2.521,  1.681E-04
   2.286,    2.357,    2.321,    2.374,    2.676,    2.521,  1.517E-04
   2.357,    2.429,    2.393,    2.374,    2.676,    2.521,  1.400E-04
   2.429,    2.500,    2.464,    2.374,    2.676,    2.521,  1.295E-04
   2.500,    2.571,    2.536,    2.374,    2.676,    2.521,  1.190E-04
   2.571,    2.643,    2.607,    2.374,    2.676,    2.521,  1.114E-04
   2.643,    2.714,    2.679,    2.374,    2.676,    2.521,  1.004E-04
   2.714,    2.786,    2.750,    2.374,    2.676,    2.521,  9.141E-05
   2.786,    2.857,    2.821,    2.374,    2.676,    2.521,  8.255E-05
   2.857,    2.929,    2.893,    2.374,    2.676,    2.521,  7.629E-05
   2.929,    3.000,    2.964,    2.374,    2.676,    2.521,  7.103E-05
   3.000,    3.071,    3.036,    2.374,    2.676,    2.521,  6.393E-05
   3.071,    3.143,    3.107,    2.374,    2.676,    2.521,  6.151E-05
   3.143,    3.214,    3.179,    2.374,    2.676,    2.521,  6.276E-05
   3.214,    3.286,    3.250,    2.374,    2.676,    2.521,  6.527E-05
   3.286,    3.357,    3.321,    2.374,    2.676,    2.521,  6.640E-05
   3.357,    3.429,    3.393,    2.374,    2.676,    2.521,  7.148E-05
   3.429,    3.500,    3.464,    2.374,    2.676,    2.521,  7.040E-05
   3.500,    3.571,    3.536,    2.374,    2.676,    2.521,  7.633E-05
   3.571,    3.643,    3.607,    2.374,    2.676,    2.521,  7.695E-05
   3.643,    3.714,    3.679,    2.374,    2.676,    2.521,  6.852E-05
   3.714,    3.786,    3.750,    2.374,    2.676,    2.521,  7.933E-05
   3.786,    3.857,    3.821,    2.374,    2.676,    2.521,  7.062E-05
   3.857,    3.929,    3.893,    2.374,    2.676,    2.521,  6.180E-05
   3.929,    4.000,    3.964,    2.374,    2.676,    2.521,  5.778E-05
   0.500,    0.571,    0.536,    2.676,    3.017,    2.842,  2.126E-03
   0.571,    0.643,    0.607,    2.676,    3.017,    2.842,  1.472E-03
   0.643,    0.714,    0.679,    2.676,    3.017,    2.842,  1.338E-03
   0.714,    0.786,    0.750,    2.676,    3.017,    2.842,  1.114E-03
   0.786,    0.857,    0.821,    2.676,    3.017,    2.842,  1.008E-03
   0.857,    0.929,    0.893,    2.676,    3.017,    2.842,  1.105E-03
   0.929,    1.000,    0.964,    2.676,    3.017,    2.842,  1.392E-03
   1.000,    1.071,    1.036,    2.676,    3.017,    2.842,  1.684E-03
   1.071,    1.143,    1.107,    2.676,    3.017,    2.842,  1.781E-03
   1.143,    1.214,    1.179,    2.676,    3.017,    2.842,  1.656E-03
   1.214,    1.286,    1.250,    2.676,    3.017,    2.842,  1.416E-03
   1.286,    1.357,    1.321,    2.676,    3.017,    2.842,  1.236E-03
   1.357,    1.429,    1.393,    2.676,    3.017,    2.842,  1.023E-03
   1.429,    1.500,    1.464,    2.676,    3.017,    2.842,  8.641E-04
   1.500,    1.571,    1.536,    2.676,    3.017,    2.842,  7.365E-04
   1.571,    1.643,    1.607,    2.676,    3.017,    2.842,  6.412E-04
   1.643,    1.714,    1.679,    2.676,    3.017,    2.842,  5.666E-04
   1.714,    1.786,    1.750,    2.676,    3.017,    2.842,  5.005E-04
   1.786,    1.857,    1.821,    2.676,    3.017,    2.842,  4.536E-04
   1.857,    1.929,    1.893,    2.676,    3.017,    2.842,  4.144E-04
   1.929,    2.000,    1.964,    2.676,    3.017,    2.842,  3.735E-04
   2.000,    2.071,    2.036,    2.676,    3.017,    2.842,  3.462E-04
   2.071,    2.143,    2.107,    2.676,    3.017,    2.842,  3.025E-04
   2.143,    2.214,    2.179,    2.676,    3.017,    2.842,  2.690E-04
   2.214,    2.286,    2.250,    2.676,    3.017,    2.842,  2.403E-04
   2.286,    2.357,    2.321,    2.676,    3.017,    2.842,  2.175E-04
   2.357,    2.429,    2.393,    2.676,    3.017,    2.842,  1.981E-04
   2.429,    2.500,    2.464,    2.676,    3.017,    2.842,  1.833E-04
   2.500,    2.571,    2.536,    2.676,    3.017,    2.842,  1.683E-04
   2.571,    2.643,    2.607,    2.676,    3.017,    2.842,  1.552E-04
   2.643,    2.714,    2.679,    2.676,    3.017,    2.842,  1.407E-04
   2.714,    2.786,    2.750,    2.676,    3.017,    2.842,  1.280E-04
   2.786,    2.857,    2.821,    2.676,    3.017,    2.842,  1.124E-04
   2.857,    2.929,    2.893,    2.676,    3.017,    2.842,  9.908E-05
   2.929,    3.000,    2.964,    2.676,    3.017,    2.842,  8.836E-05
   3.000,    3.071,    3.036,    2.676,    3.017,    2.842,  7.973E-05
   3.071,    3.143,    3.107,    2.676,    3.017,    2.842,  7.472E-05
   3.143,    3.214,    3.179,    2.676,    3.017,    2.842,  6.520E-05
   3.214,    3.286,    3.250,    2.676,    3.017,    2.842,  6.864E-05
   3.286,    3.357,    3.321,    2.676,    3.017,    2.842,  6.392E-05
   3.357,    3.429,    3.393,    2.676,    3.017,    2.842,  7.157E-05
   3.429,    3.500,    3.464,    2.676,    3.017,    2.842,  6.972E-05
   3.500,    3.571,    3.536,    2.676,    3.017,    2.842,  6.934E-05
   3.571,    3.643,    3.607,    2.676,    3.017,    2.842,  7.428E-05
   3.643,    3.714,    3.679,    2.676,    3.017,    2.842,  7.205E-05
   3.714,    3.786,    3.750,    2.676,    3.017,    2.842,  7.040E-05
